,file_name,class,dt_condition,size,iou_tf,class_tf,pred_cls,iou,conf
0,0.txt,car,Detect,5544.0,True,1,car,0.9003192621496985,0.924142
1,0.txt,car,pos_clsT,176.0,positive,1,car,0.4658385093167702,0.5
2,0.txt,car,pos_clsT,154.0,positive,1,car,0.4166666666666667,0.731059
3,1.txt,car,Detect,8308.0,True,1,car,0.9617985526159687,0.924142
4,1.txt,car,pos_clsT,143.0,positive,1,car,0.40372670807453415,0.622459
5,1.txt,car,Detect,216.0,True,1,car,0.6428571428571429,0.731059
6,2.txt,car,Detect,252.0,True,1,car,0.84,0.817575
7,2.txt,car,Detect,16198.0,True,1,car,0.9623519458544839,0.952574
8,2.txt,car,Detect,156.0,True,1,car,0.5652173913043478,0.622459
9,3.txt,car,Detect,456.0,True,1,car,0.8625792811839323,0.817575
10,3.txt,car,Detect,53256.0,True,1,car,0.9701318636607423,0.952574
11,3.txt,car,Detect,156.0,True,1,car,0.5652173913043478,0.5
12,4.txt,car,Detect,567.0,True,1,car,0.8853288364249579,0.880797
13,4.txt,car,Detect,58065.0,True,1,car,0.9234782608695652,0.880797
14,4.txt,car,Detect,168.0,True,1,car,0.6,0.622459
15,5.txt,car,Detect,792.0,True,1,car,0.7575757575757576,0.880797
16,5.txt,car,Detect,210.0,True,1,car,0.7831325301204819,0.622459
17,5.txt,car,Detect,165.0,True,1,car,0.6944444444444444,0.731059
18,6.txt,car,Detect,1092.0,True,1,car,0.8241758241758241,0.880797
19,6.txt,car,Detect,323.0,True,1,car,0.6873385012919897,0.622459
20,6.txt,car,Detect,300.0,True,1,car,0.7307692307692307,0.622459
21,7.txt,car,Detect,408.0,True,1,car,0.7647058823529411,0.731059
22,7.txt,car,Detect,342.0,True,1,car,0.6683417085427136,0.817575
23,7.txt,car,Detect,1364.0,True,1,car,0.8736223365172667,0.924142
24,8.txt,car,Detect,540.0,True,1,car,0.7195767195767195,0.731059
25,8.txt,car,Detect,380.0,True,1,car,0.6956521739130435,0.817575
26,8.txt,car,Detect,1785.0,True,1,car,0.9607843137254902,0.817575
27,9.txt,car,Detect,736.0,True,1,car,0.96875,0.817575
28,9.txt,car,Detect,380.0,True,1,car,0.6521739130434783,0.731059
29,9.txt,car,Detect,2090.0,True,1,car,0.956959706959707,0.924142
30,10.txt,car,Detect,1039.0,True,1,car,0.8563162970106075,0.924142
31,10.txt,car,Detect,380.0,True,1,car,0.8653846153846154,0.731059
32,10.txt,car,conf_lack,233.0,True,1,car,0.7804878048780488,0.268941
33,10.txt,car,Detect,2184.0,True,1,car,0.8808030112923463,0.880797
34,11.txt,car,Detect,1479.0,True,1,car,0.9479653102068045,0.924142
35,11.txt,car,conf_lack,187.0,True,1,car,0.9090909090909091,0.268941
36,11.txt,car,Detect,323.0,True,1,car,0.7988165680473372,0.731059
37,11.txt,car,conf_lack,233.0,True,1,car,0.7110266159695817,0.047426
38,11.txt,car,Detect,2296.0,True,1,car,0.9649122807017544,0.880797
39,12.txt,car,Detect,2520.0,True,1,car,0.908816880180859,0.880797
40,12.txt,car,Detect,233.0,True,1,car,0.7521367521367521,0.5
41,12.txt,car,Detect,323.0,True,1,car,0.6823204419889503,0.622459
