,file_name,class,dt_condition,size,iou_tf,class_tf,pred_cls,iou,conf
0,0.txt,car,Detect,5544.0,True,1,car,0.9727047146401985,0.924142
1,0.txt,car,Detect,176.0,True,1,car,0.5844155844155844,0.622459
2,0.txt,car,pos_clsT,154.0,positive,1,car,0.4057971014492754,0.817575
3,1.txt,car,Detect,8308.0,True,1,car,0.9558823529411765,0.952574
4,1.txt,car,Detect,143.0,True,1,car,0.5416666666666666,0.817575
5,1.txt,car,Detect,216.0,True,1,car,0.8120300751879699,0.731059
6,2.txt,car,Detect,252.0,True,1,car,0.9333333333333333,0.817575
7,2.txt,car,Detect,16198.0,True,1,car,0.994413407821229,0.924142
8,2.txt,car,Detect,156.0,True,1,car,0.6666666666666666,0.731059
9,3.txt,car,Detect,456.0,True,1,car,0.8947368421052632,0.880797
10,3.txt,car,Detect,53256.0,True,1,car,0.9642917141097195,0.952574
11,3.txt,car,Detect,156.0,True,1,car,0.6777251184834123,0.731059
12,4.txt,car,Detect,567.0,True,1,car,0.8783783783783784,0.924142
13,4.txt,car,Detect,58065.0,True,1,car,0.9528675016479895,0.904651
14,4.txt,car,Detect,168.0,True,1,car,0.5894736842105263,0.817575
15,5.txt,car,Detect,792.0,True,1,car,0.8029197080291971,0.880797
16,5.txt,car,Detect,210.0,True,1,car,0.7720588235294118,0.817575
17,5.txt,car,Detect,165.0,True,1,car,0.6578947368421053,0.5
18,6.txt,car,Detect,1092.0,True,1,car,0.8928571428571429,0.924142
19,6.txt,car,Detect,323.0,True,1,car,0.8085106382978723,0.817575
20,6.txt,car,Detect,300.0,True,1,car,0.84,0.5
21,7.txt,car,Detect,408.0,True,1,car,1.0,0.817575
22,7.txt,car,Detect,342.0,True,1,car,0.7364341085271318,0.880797
23,7.txt,car,Detect,1364.0,True,1,car,0.9007575757575758,0.924142
24,8.txt,car,Detect,540.0,True,1,car,0.8330522765598651,0.880797
25,8.txt,car,Detect,380.0,True,1,car,0.8564231738035264,0.880797
26,8.txt,car,Detect,1785.0,True,1,car,0.9338565022421524,0.880797
27,9.txt,car,Detect,736.0,True,1,car,0.8668478260869565,0.924142
28,9.txt,car,Detect,380.0,True,1,car,0.861244019138756,0.924142
29,9.txt,car,Detect,2090.0,True,1,car,0.9559808612440192,0.880797
30,10.txt,car,Detect,1039.0,True,1,car,0.8563162970106075,0.880797
31,10.txt,car,Detect,380.0,True,1,car,0.7476635514018691,0.880797
32,10.txt,car,Detect,233.0,True,1,car,0.7692307692307693,0.731059
33,10.txt,car,Detect,2184.0,True,1,car,0.9083665338645418,0.924142
34,11.txt,car,Detect,1479.0,True,1,car,0.9462068965517242,0.924142
35,11.txt,car,Detect,187.0,True,1,car,0.75,0.5
36,11.txt,car,Detect,323.0,True,1,car,0.8044692737430168,0.817575
37,11.txt,car,Detect,233.0,True,1,car,0.7809187279151943,0.5
38,11.txt,car,Detect,2296.0,True,1,car,0.9421841541755889,0.924142
39,12.txt,car,Detect,2520.0,True,1,car,0.9345372460496614,0.924142
40,12.txt,car,Detect,233.0,True,1,car,0.8717948717948718,0.622459
41,12.txt,car,Detect,323.0,True,1,car,0.8073654390934845,0.817575
42,12.txt,car,Detect,2408.0,True,1,car,0.8670756646216768,0.924142
43,13.txt,car,Detect,294.0,True,1,car,0.7986348122866894,0.5
