,file_name,class,dt_condition,size,iou_tf,class_tf,pred_cls,iou,conf
0,0.txt,car,Detect,5544.0,True,1,car,0.9177489177489178,0.924142
1,0.txt,car,conf_lack,176.0,True,1,car,0.5952380952380952,0.5
2,0.txt,car,pos_clsT,154.0,positive,1,car,0.4666666666666667,0.622459
3,1.txt,car,Detect,8308.0,True,1,car,0.9476285747911027,0.924142
4,1.txt,car,Detect,143.0,True,1,car,0.5909090909090909,0.731059
5,1.txt,car,Detect,216.0,True,1,car,0.6382252559726962,0.731059
6,2.txt,car,Detect,252.0,True,1,car,0.8,0.731059
7,2.txt,car,Detect,16198.0,True,1,car,0.9778985059883937,0.924142
8,2.txt,car,Detect,156.0,True,1,car,0.539622641509434,0.731059
9,3.txt,car,Detect,456.0,True,1,car,0.8625792811839323,0.731059
10,3.txt,car,Detect,53256.0,True,1,car,0.9732989747244915,0.952574
11,3.txt,car,Detect,156.0,True,1,car,0.5375939849624061,0.731059
12,4.txt,car,Detect,567.0,True,1,car,0.7911392405063291,0.817575
13,4.txt,car,Detect,58065.0,True,1,car,0.8396535887678782,0.880797
14,4.txt,car,Detect,168.0,True,1,car,0.5365853658536586,0.731059
15,5.txt,car,Detect,792.0,True,1,car,0.8484848484848485,0.817575
16,5.txt,car,Detect,210.0,True,1,car,0.6210191082802548,0.731059
17,5.txt,car,Detect,165.0,True,1,car,0.625,0.731059
18,6.txt,car,Detect,1092.0,True,1,car,0.8837209302325582,0.924142
19,6.txt,car,Detect,323.0,True,1,car,0.7744565217391305,0.622459
20,6.txt,car,Detect,300.0,True,1,car,0.7286135693215339,0.731059
21,7.txt,car,Detect,408.0,True,1,car,0.6793349168646081,0.731059
22,7.txt,car,Detect,342.0,True,1,car,0.6068796068796068,0.817575
23,7.txt,car,Detect,1364.0,True,1,car,0.9045226130653267,0.880797
24,8.txt,car,Detect,540.0,True,1,car,0.6986301369863014,0.817575
25,8.txt,car,Detect,380.0,True,1,car,0.6956521739130435,0.817575
26,8.txt,car,Detect,1785.0,True,1,car,0.9607843137254902,0.880797
27,9.txt,car,Detect,736.0,True,1,car,0.9130434782608695,0.880797
28,9.txt,car,Detect,380.0,True,1,car,0.6521739130434783,0.880797
29,9.txt,car,Detect,2090.0,True,1,car,0.957089552238806,0.880797
30,10.txt,car,Detect,1039.0,True,1,car,0.8454106280193237,0.880797
31,10.txt,car,Detect,380.0,True,1,car,0.6585365853658537,0.817575
32,10.txt,car,Detect,233.0,True,1,car,0.8888888888888888,0.622459
33,10.txt,car,Detect,2184.0,True,1,car,0.889689329131022,0.924142
34,11.txt,car,Detect,1479.0,True,1,car,0.9293655984303466,0.880797
35,11.txt,car,conf_lack,187.0,True,1,car,0.8333333333333334,0.5
36,11.txt,car,Detect,323.0,True,1,car,0.7578347578347578,0.731059
37,11.txt,car,conf_lack,233.0,True,1,car,0.8339622641509434,0.377541
38,11.txt,car,Detect,2296.0,True,1,car,0.9821428571428571,0.880797
39,12.txt,car,Detect,2520.0,True,1,car,0.9187935034802784,0.880797
40,12.txt,car,Detect,233.0,True,1,car,0.8717948717948718,0.731059
41,12.txt,car,Detect,323.0,True,1,car,0.7441253263707572,0.731059
42,12.txt,car,Detect,2408.0,True,1,car,0.9425144747725392,0.924142
43,13.txt,car,conf_lack,294.0,True,1,car,0.821917808219178,0.5
44,13.txt,car,Detect,4997.0,True,1,car,0.9322162985529322,0.924142
45,13.txt,car,Detect,360.0,True,1,car,0.7659574468085106,0.731059
46,13.txt,car,Detect,2365.0,True,1,car,0.9422517656834234,0.924142
47,14.txt,car,Detect,12580.0,True,1,car,0.9624442050177004,0.952574
48,14.txt,car,Detect,360.0,True,1,car,0.7944444444444444,0.622459
49,14.txt,car,Detect,399.0,True,1,car,0.7933333333333333,0.817575
50,14.txt,car,Detect,2376.0,True,1,car,0.9035846724351051,0.880797
51,15.txt,car,Detect,30378.0,True,1,car,0.9492026748971193,0.924142
52,15.txt,car,Detect,540.0,True,1,car,0.75,0.817575
53,15.txt,car,Detect,456.0,True,1,car,0.7828947368421053,0.817575
54,15.txt,car,Detect,2142.0,True,1,car,0.9337068160597572,0.880797
55,16.txt,car,Detect,700.0,True,1,car,0.8720445062586927,0.880797
56,16.txt,car,Detect,520.0,True,1,car,0.7846153846153846,0.817575
57,16.txt,car,Detect,1872.0,True,1,car,0.9350785340314136,0.880797
58,17.txt,car,Detect,989.0,True,1,car,0.8549763033175355,0.880797
59,17.txt,car,Detect,588.0,True,1,car,0.7346938775510204,0.817575
60,17.txt,car,Detect,1584.0,True,1,car,0.9063231850117096,0.880797
61,18.txt,car,Detect,1404.0,True,1,car,0.9116655428186109,0.924142
62,18.txt,car,Detect,690.0,True,1,car,0.8608695652173913,0.817575
63,18.txt,car,Detect,1280.0,True,1,car,0.96875,0.880797
64,19.txt,car,Detect,2312.0,True,1,car,0.8390004096681688,0.880797
65,19.txt,car,Detect,800.0,True,1,car,0.90625,0.817575
66,19.txt,car,Detect,1110.0,True,1,car,0.9108658743633277,0.880797
67,20.txt,car,Detect,3999.0,True,1,car,0.9446191051995163,0.924142
68,20.txt,car,Detect,883.0,True,1,car,0.8636859323882224,0.817575
69,20.txt,car,Detect,1050.0,True,1,car,0.9395973154362416,0.880797
70,21.txt,car,Detect,8723.0,True,1,car,0.9768871683934874,0.924142
71,21.txt,car,Detect,1102.0,True,1,car,0.9079646017699115,0.880797
72,21.txt,car,Detect,986.0,True,1,car,0.9714285714285714,0.817575
73,22.txt,car,Detect,23067.0,True,1,car,0.9205913134484563,0.924142
74,22.txt,car,Detect,1376.0,True,1,car,0.9047949965253649,0.880797
75,22.txt,car,Detect,1080.0,True,1,car,0.972972972972973,0.880797
76,23.txt,car,Detect,18632.0,True,1,car,0.9574468085106383,0.924142
77,23.txt,car,Detect,1632.0,True,1,car,0.9714285714285714,0.880797
78,23.txt,car,Detect,1147.0,True,1,car,0.9736842105263158,0.880797
79,24.txt,car,Detect,2052.0,True,1,car,0.9195906432748538,0.880797
80,24.txt,car,Detect,1216.0,True,1,car,0.8862478777589134,0.880797
81,25.txt,car,Detect,2562.0,True,1,car,0.9838709677419355,0.880797
82,25.txt,car,Detect,1248.0,True,1,car,1.0,0.880797
83,26.txt,car,Detect,3174.0,True,1,car,0.9184027777777778,0.924142
84,26.txt,car,Detect,1353.0,True,1,car,0.924187725631769,0.880797
85,27.txt,car,Detect,4029.0,True,1,car,0.9620253164556962,0.880797
86,27.txt,car,Detect,1505.0,True,1,car,0.8986784140969163,0.880797
87,28.txt,car,Detect,4840.0,True,1,car,0.9331337325349301,0.924142
88,28.txt,car,Detect,1584.0,True,1,car,0.9555555555555556,0.924142
89,29.txt,car,Detect,5820.0,True,1,car,0.9367697594501718,0.924142
90,29.txt,car,Detect,1548.0,True,1,car,0.8836633663366337,0.924142
91,30.txt,car,Detect,6488.0,True,1,car,0.97457235321313,0.952574
92,30.txt,car,Detect,1320.0,True,1,car,0.9010830324909748,0.880797
93,31.txt,car,Detect,6448.0,True,1,car,0.9398263027295285,0.924142
94,31.txt,car,Detect,1178.0,True,1,car,1.0,0.880797
95,32.txt,car,Detect,5800.0,True,1,car,0.9564406779661017,0.924142
96,32.txt,car,Detect,1015.0,True,1,car,0.936734693877551,0.880797
97,33.txt,car,Detect,5346.0,True,1,car,0.9201277955271565,0.924142
98,33.txt,car,Detect,831.0,True,1,car,0.93,0.817575
99,34.txt,car,Detect,5247.0,True,1,car,0.9107981220657277,0.924142
100,34.txt,car,Detect,779.0,True,1,car,0.96,0.880797
101,35.txt,car,Detect,5824.0,True,1,car,0.939469320066335,0.924142
102,35.txt,car,Detect,750.0,True,1,car,0.8628719275549805,0.924142
103,36.txt,car,Detect,7137.0,True,1,car,0.9288669424796476,0.924142
104,36.txt,car,Detect,750.0,True,1,car,0.8213333333333334,0.880797
105,37.txt,car,Detect,10360.0,True,1,car,0.9857142857142858,0.924142
106,37.txt,car,Detect,672.0,True,1,car,0.8649025069637883,0.817575
107,38.txt,car,Detect,16435.0,True,1,car,0.9676300578034682,0.731059
108,38.txt,car,Detect,672.0,True,1,car,0.8194842406876791,0.817575
109,39.txt,car,Detect,15259.0,True,1,car,0.8288059948206513,0.880797
110,39.txt,car,Detect,644.0,True,1,car,0.8152173913043478,0.817575
111,40.txt,car,Detect,594.0,True,1,car,0.9565217391304348,0.880797
112,41.txt,car,Detect,546.0,True,1,car,0.7937007874015748,0.817575
113,41.txt,car,Detect,1947.0,True,1,car,0.8755296610169492,0.880797
114,42.txt,car,Detect,4801.0,True,1,car,0.9311823565448234,0.924142
115,42.txt,car,Detect,594.0,True,1,car,0.8469055374592834,0.817575
116,42.txt,car,conf_lack,220.0,True,1,car,0.8185185185185185,0.377541
117,43.txt,car,Detect,10823.0,True,1,car,0.9147186547168068,0.924142
118,43.txt,car,Detect,621.0,True,1,car,0.8051529790660226,0.731059
119,43.txt,car,conf_lack,352.0,True,1,car,0.6942148760330579,0.377541
120,44.txt,car,conf_lack,756.0,True,1,car,0.7676767676767676,0.268941
121,44.txt,car,conf_lack,600.0,True,1,car,0.5864661654135338,0.006693
122,44.txt,car,Detect,682.0,True,1,car,0.7270194986072424,0.817575
123,44.txt,car,Detect,572.0,True,1,car,0.8135593220338984,0.817575
124,44.txt,car,Detect,170.0,True,1,car,0.6710526315789473,0.622459
125,44.txt,car,conf_lack,153.0,True,1,car,0.5172413793103449,0.075858
126,45.txt,car,Detect,1161.0,True,1,car,0.9405684754521964,0.622459
127,45.txt,car,conf_lack,378.0,True,1,car,0.6666666666666666,0.047426
128,45.txt,car,conf_lack,400.0,True,1,car,0.84,0.5
129,45.txt,car,Detect,648.0,True,1,car,0.8462686567164179,0.880797
130,45.txt,car,conf_lack,297.0,True,1,car,0.75,0.075858
131,46.txt,car,Detect,2457.0,True,1,car,1.0,0.622459
132,46.txt,car,Detect,612.0,True,1,car,0.8055555555555556,0.731059
133,46.txt,car,Detect,680.0,True,1,car,0.7676470588235295,0.622459
134,46.txt,car,Detect,621.0,True,1,car,0.8695652173913043,0.731059
135,47.txt,car,conf_lack,5301.0,True,1,car,0.956989247311828,0.5
136,47.txt,car,conf_lack,1034.0,True,1,car,0.8264758497316637,0.119203
137,47.txt,car,conf_lack,1351.0,True,1,car,0.7574525745257452,0.047426
138,47.txt,car,Detect,621.0,True,1,car,0.8289473684210527,0.817575
139,48.txt,car,conf_lack,5904.0,True,1,car,0.975609756097561,0.119203
140,48.txt,car,Detect,4400.0,True,1,car,0.9009009009009009,0.880797
141,48.txt,car,Detect,594.0,True,1,car,0.8254716981132075,0.817575
142,49.txt,car,conf_lack,13640.0,True,1,car,0.7744252873563219,0.047426
143,49.txt,car,conf_lack,3913.0,True,1,car,0.8274706867671692,0.5
144,49.txt,car,Detect,644.0,True,1,car,0.7450980392156863,0.817575
145,50.txt,car,Detect,621.0,True,1,car,0.8424336973478939,0.880797
146,51.txt,car,Detect,567.0,True,1,car,0.9259259259259259,0.817575
147,52.txt,car,Detect,528.0,True,1,car,0.7549019607843137,0.817575
148,53.txt,car,Detect,525.0,True,1,car,0.7885714285714286,0.817575
149,54.txt,car,Detect,528.0,True,1,car,0.7486238532110092,0.731059
150,55.txt,car,Detect,483.0,True,1,car,0.7145631067961165,0.731059
