,file_name,class,detect_tf,size,iou_tf,class_tf,iou,conf
0,0000.txt,car,True,5544,True,1,0.9097357687533251,0.880797
1,0000.txt,car,True,5544,True,1,0.9097357687533251,0.880797
2,0000.txt,car,True,5544,True,1,0.9097357687533251,0.880797
3,0001.txt,car,True,8308,True,1,0.9539629805410537,0.880797
4,0001.txt,car,True,8308,True,1,0.9539629805410537,0.880797
5,0001.txt,car,True,216,True,1,0.6428571428571429,0.731059
6,0002.txt,car,True,252,True,1,0.84,0.817575
7,0002.txt,car,True,16198,True,1,0.9831460674157303,0.880797
8,0002.txt,car,True,156,True,1,0.5652173913043478,0.622459
9,0003.txt,car,True,456,True,1,0.8201754385964912,0.622459
10,0003.txt,car,True,53573,True,1,0.9528174109876245,0.924142
11,0003.txt,car,True,156,True,1,0.5652173913043478,0.5
12,0004.txt,car,True,572,True,1,0.8853288364249579,0.880797
13,0004.txt,car,True,58065,True,1,0.9315589353612167,0.817575
14,0004.txt,car,True,168,True,1,0.6,0.622459
15,0005.txt,car,True,792,True,1,0.7575757575757576,0.880797
16,0005.txt,car,True,210,True,1,0.7831325301204819,0.622459
17,0005.txt,car,True,150,True,1,0.6944444444444444,0.731059
18,0006.txt,car,False,1092,True,1,0.8350515463917526,0.00407
19,0006.txt,car,True,323,True,1,0.6873385012919897,0.622459
20,0006.txt,car,True,300,True,1,0.7307692307692307,0.622459
21,0007.txt,car,True,408,True,1,1.0,0.377541
22,0007.txt,car,True,342,True,1,0.6683417085427136,0.817575
23,0007.txt,car,False,1320,True,1,0.8774373259052924,0.047426
24,0008.txt,car,True,567,True,1,0.7195767195767195,0.731059
25,0008.txt,car,True,380,True,1,0.6956521739130435,0.817575
26,0008.txt,car,True,1750,True,1,0.9083969465648855,0.731059
27,0009.txt,car,True,736,True,1,0.96875,0.817575
28,0009.txt,car,False,400,True,1,0.631578947368421,0.119203
29,0009.txt,car,True,2090,True,1,0.957089552238806,0.817575
30,0010.txt,car,True,1000,True,1,0.8563162970106075,0.924142
31,0010.txt,car,True,380,True,1,0.7888631090487239,0.5
32,0010.txt,car,False,234,True,1,0.7619047619047619,0.182426
33,0010.txt,car,True,2145,True,1,0.8484328037784457,0.880797
34,0011.txt,car,False,1450,True,1,0.8999366687777074,0.002473
35,0011.txt,car,False,170,True,1,0.9090909090909091,0.268941
36,0011.txt,car,False,323,True,1,0.7346938775510204,0.268941
37,0011.txt,car,False,234,True,1,0.7110266159695817,0.047426
38,0011.txt,car,True,2255,True,1,0.8991228070175439,0.880797
39,0012.txt,car,True,2520,True,1,0.9216867469879518,0.880797
40,0012.txt,car,False,234,True,1,0.6956521739130435,0.075858
41,0012.txt,car,True,323,True,1,0.6823204419889503,0.622459
42,0012.txt,car,True,2365,True,1,0.9089424254797877,0.817575
43,0013.txt,car,False,280,True,1,0.8150470219435737,0.010987
44,0013.txt,car,True,4998,True,1,0.9323076923076923,0.880797
45,0013.txt,car,True,360,True,1,0.8163265306122449,0.731059
46,0013.txt,car,False,2365,True,1,0.9256701868399675,0.006693
47,0014.txt,car,True,12580,True,1,0.9620993527255712,0.880797
48,0014.txt,car,False,360,True,1,0.7777777777777778,0.029312
49,0014.txt,car,False,399,True,1,0.5235507246376812,0.047426
50,0014.txt,car,True,2376,True,1,0.9251920744035584,0.880797
51,0015.txt,car,False,30378,True,1,0.9678056488248075,0.00407
52,0015.txt,car,False,540,True,1,0.8545780969479354,0.119203
53,0015.txt,car,True,456,True,1,0.8846153846153846,0.622459
54,0015.txt,car,True,2142,True,1,0.9007029876977153,0.880797
55,0016.txt,car,True,700,True,1,0.8753387533875339,0.622459
56,0016.txt,car,True,520,True,1,0.9615384615384616,0.731059
57,0016.txt,car,True,1872,True,1,0.9512195121951219,0.731059
58,0017.txt,car,False,989,True,1,0.7606299212598425,0.001501
59,0017.txt,car,True,588,True,1,0.9183673469387755,0.731059
60,0017.txt,car,True,1584,True,1,0.8868980963045913,0.622459
61,0018.txt,car,False,1404,True,1,0.8666666666666667,0.001501
62,0018.txt,car,True,690,True,1,0.8521739130434782,0.731059
63,0018.txt,car,False,1240,True,1,0.8875739644970414,0.00407
64,0019.txt,car,True,2345,True,1,0.8865671641791045,0.622459
65,0019.txt,car,True,768,True,1,0.9283854166666666,0.731059
66,0019.txt,car,False,1073,True,1,0.886986301369863,0.010987
67,0020.txt,car,True,3999,True,1,0.9566495224099927,0.880797
68,0020.txt,car,True,884,True,1,0.8722466960352423,0.5
69,0020.txt,car,False,1015,True,1,0.8572635135135135,0.010987
70,0021.txt,car,True,8723,True,1,0.946770138812985,0.880797
71,0021.txt,car,False,1064,True,1,0.8644939965694682,0.006693
72,0021.txt,car,False,952,True,1,0.8530465949820788,0.002473
73,0022.txt,car,False,22932,True,1,0.9634255509612516,0.029312
74,0022.txt,car,True,1333,True,1,0.96875,0.817575
75,0022.txt,car,False,1044,True,1,0.8585526315789473,0.010987
76,0023.txt,car,False,18768,True,1,0.9113471656904596,0.029312
77,0023.txt,car,True,1680,True,1,0.9714285714285714,0.817575
78,0023.txt,car,False,1110,True,1,0.8889809444904723,0.017986
79,0024.txt,car,True,2052,True,1,0.9454545454545454,0.817575
80,0024.txt,car,False,1178,True,1,0.9203125,0.006693
81,0025.txt,car,True,2562,True,1,0.9041980624327234,0.817575
82,0025.txt,car,False,1209,True,1,0.94453125,0.075858
83,0026.txt,car,True,3174,True,1,0.9511537308960144,0.880797
84,0026.txt,car,True,1312,True,1,0.9026798307475318,0.377541
85,0027.txt,car,True,4029,True,1,0.9620253164556962,0.880797
86,0027.txt,car,True,1505,True,1,1.0,0.377541
87,0028.txt,car,True,4840,True,1,0.9173947577442415,0.880797
88,0028.txt,car,True,1584,True,1,0.92958616429895,0.622459
89,0029.txt,car,False,5820,True,1,0.9693877551020408,0.001501
90,0029.txt,car,True,1548,True,1,0.9047029702970297,0.622459
