,file_name,class,dt_condition,size,iou_tf,class_tf,pred_cls,iou,conf
0,0.txt,car,Detect,5544.0,True,1,car,0.9379652605459057,0.924142
1,0.txt,car,Detect,176.0,True,1,car,0.5555555555555556,0.622459
2,0.txt,car,Detect,154.0,True,1,car,0.5833333333333334,0.731059
3,1.txt,car,Detect,8308.0,True,1,car,0.9773107236684977,0.952574
4,1.txt,car,Detect,143.0,True,1,car,0.5158730158730159,0.622459
5,1.txt,car,Detect,216.0,True,1,car,0.7224080267558528,0.731059
6,2.txt,car,Detect,252.0,True,1,car,0.8,0.817575
7,2.txt,car,Detect,16198.0,True,1,car,0.9778985059883937,0.952574
8,2.txt,car,Detect,156.0,True,1,car,0.6,0.817575
9,3.txt,car,Detect,456.0,True,1,car,0.8947368421052632,0.817575
10,3.txt,car,Detect,53256.0,True,1,car,0.9820431483851819,0.952574
11,3.txt,car,Detect,156.0,True,1,car,0.6190476190476191,0.731059
12,4.txt,car,Detect,567.0,True,1,car,0.7911392405063291,0.817575
13,4.txt,car,Detect,58065.0,True,1,car,0.9559620483233563,0.939913
14,4.txt,car,Detect,168.0,True,1,car,0.6581196581196581,0.731059
15,5.txt,car,Detect,792.0,True,1,car,0.7575757575757576,0.880797
16,5.txt,car,Detect,210.0,True,1,car,0.7,0.622459
17,5.txt,car,Detect,165.0,True,1,car,0.6578947368421053,0.5
18,6.txt,car,Detect,1092.0,True,1,car,0.9285714285714286,0.817575
19,6.txt,car,Detect,323.0,True,1,car,0.8467966573816156,0.731059
20,6.txt,car,Detect,300.0,True,1,car,0.7307692307692307,0.622459
21,7.txt,car,Detect,408.0,True,1,car,0.8455882352941176,0.731059
22,7.txt,car,Detect,342.0,True,1,car,0.6834532374100719,0.622459
23,7.txt,car,Detect,1364.0,True,1,car,0.8951902368987796,0.924142
24,8.txt,car,Detect,540.0,True,1,car,0.7015177065767285,0.731059
25,8.txt,car,Detect,380.0,True,1,car,0.7099767981438515,0.817575
26,8.txt,car,Detect,1785.0,True,1,car,0.9068984856982614,0.880797
27,9.txt,car,Detect,736.0,True,1,car,0.9565217391304348,0.817575
28,9.txt,car,Detect,380.0,True,1,car,0.7627118644067796,0.731059
29,9.txt,car,Detect,2090.0,True,1,car,0.9322033898305084,0.924142
30,10.txt,car,Detect,1039.0,True,1,car,0.8563162970106075,0.817575
31,10.txt,car,Detect,380.0,True,1,car,0.821256038647343,0.622459
32,10.txt,car,Detect,233.0,True,1,car,0.8205128205128205,0.622459
33,10.txt,car,Detect,2184.0,True,1,car,0.8647281921618205,0.880797
34,11.txt,car,Detect,1479.0,True,1,car,0.9152768512341561,0.817575
35,11.txt,car,Detect,187.0,True,1,car,0.8602150537634409,0.377541
36,11.txt,car,Detect,323.0,True,1,car,0.8044692737430168,0.622459
37,11.txt,car,conf_lack,233.0,True,1,car,0.832,0.182426
38,11.txt,car,Detect,2296.0,True,1,car,0.9482758620689655,0.880797
39,12.txt,car,Detect,2520.0,True,1,car,0.9459041731066461,0.880797
40,12.txt,car,Detect,233.0,True,1,car,0.7183673469387755,0.5
41,12.txt,car,Detect,323.0,True,1,car,0.7744565217391305,0.731059
42,12.txt,car,Detect,2408.0,True,1,car,0.9425144747725392,0.880797
43,13.txt,car,Detect,294.0,True,1,car,0.6206896551724138,0.377541
44,13.txt,car,Detect,4997.0,True,1,car,0.9322162985529322,0.924142
45,13.txt,car,Detect,360.0,True,1,car,0.8571428571428571,0.817575
46,13.txt,car,Detect,2365.0,True,1,car,0.9642857142857143,0.880797
47,14.txt,car,Detect,12580.0,True,1,car,0.9568477429227238,0.924142
48,14.txt,car,Detect,360.0,True,1,car,0.7944444444444444,0.622459
49,14.txt,car,Detect,399.0,True,1,car,0.8581730769230769,0.731059
50,14.txt,car,Detect,2376.0,True,1,car,0.9032258064516129,0.880797
