,file_name,class,dt_condition,size,iou_tf,class_tf,pred_cls,iou,conf
0,0.txt,car,Detect,5544.0,True,1,car,0.9727047146401985,0.924142
1,0.txt,car,Detect,176.0,True,1,car,0.6302521008403361,0.377541
2,0.txt,car,Detect,154.0,True,1,car,0.5982905982905983,0.5
3,1.txt,car,Detect,8308.0,True,1,car,0.9850746268656716,0.924142
4,1.txt,car,Detect,143.0,True,1,car,0.5462184873949579,0.622459
5,1.txt,car,Detect,216.0,True,1,car,0.6804123711340206,0.731059
6,2.txt,car,Detect,252.0,True,1,car,0.84,0.817575
7,2.txt,car,Detect,16198.0,True,1,car,0.972824427480916,0.952574
8,2.txt,car,Detect,156.0,True,1,car,0.7058823529411765,0.731059
9,3.txt,car,Detect,456.0,True,1,car,0.8947368421052632,0.817575
10,3.txt,car,Detect,53256.0,True,1,car,0.979010245219514,0.939913
11,3.txt,car,conf_lack,156.0,True,1,car,0.6842105263157895,0.268941
12,4.txt,car,Detect,567.0,True,1,car,0.8741258741258742,0.817575
13,4.txt,car,Detect,58065.0,True,1,car,0.8986933249370277,0.904651
14,4.txt,car,Detect,168.0,True,1,car,0.7368421052631579,0.622459
15,5.txt,car,Detect,792.0,True,1,car,0.7664233576642335,0.817575
16,5.txt,car,Detect,210.0,True,1,car,0.7777777777777778,0.731059
17,5.txt,car,Detect,165.0,True,1,car,0.7352941176470589,0.622459
18,6.txt,car,Detect,1092.0,True,1,car,0.8571428571428571,0.880797
19,6.txt,car,Detect,323.0,True,1,car,0.8823529411764706,0.731059
20,6.txt,car,Detect,300.0,True,1,car,0.9047619047619048,0.5
21,7.txt,car,Detect,408.0,True,1,car,0.8088235294117647,0.731059
22,7.txt,car,Detect,342.0,True,1,car,0.7258064516129032,0.817575
23,7.txt,car,Detect,1364.0,True,1,car,0.9153515064562411,0.924142
24,8.txt,car,Detect,540.0,True,1,car,0.7495590828924162,0.817575
25,8.txt,car,Detect,380.0,True,1,car,0.7888631090487239,0.817575
26,8.txt,car,Detect,1785.0,True,1,car,0.8799102132435466,0.880797
27,9.txt,car,Detect,736.0,True,1,car,0.8967391304347826,0.924142
28,9.txt,car,Detect,380.0,True,1,car,0.7929515418502202,0.880797
29,9.txt,car,Detect,2090.0,True,1,car,0.9210526315789473,0.880797
30,10.txt,car,Detect,1039.0,True,1,car,0.833976833976834,0.924142
31,10.txt,car,Detect,380.0,True,1,car,0.8564231738035264,0.817575
32,10.txt,car,Detect,233.0,True,1,car,0.9444444444444444,0.622459
33,10.txt,car,Detect,2184.0,True,1,car,0.9083665338645418,0.880797
34,11.txt,car,Detect,1479.0,True,1,car,0.9293655984303466,0.924142
35,11.txt,car,Detect,187.0,True,1,car,0.7920792079207921,0.5
36,11.txt,car,Detect,323.0,True,1,car,0.8359133126934984,0.817575
37,11.txt,car,Detect,233.0,True,1,car,0.6977611940298507,0.377541
38,11.txt,car,Detect,2296.0,True,1,car,0.975609756097561,0.880797
39,12.txt,car,Detect,2520.0,True,1,car,0.9459041731066461,0.924142
40,12.txt,car,Detect,233.0,True,1,car,0.7991452991452992,0.5
41,12.txt,car,Detect,323.0,True,1,car,0.7648725212464589,0.731059
42,12.txt,car,Detect,2408.0,True,1,car,0.8964059196617337,0.880797
43,13.txt,car,Detect,294.0,True,1,car,0.6428571428571429,0.5
44,13.txt,car,Detect,4997.0,True,1,car,0.9043627357591922,0.924142
45,13.txt,car,Detect,360.0,True,1,car,0.8197969543147208,0.817575
46,13.txt,car,Detect,2365.0,True,1,car,0.9073535521395929,0.924142
47,14.txt,car,Detect,12580.0,True,1,car,0.9620993527255712,0.952574
48,14.txt,car,Detect,360.0,True,1,car,0.7222222222222222,0.5
49,14.txt,car,Detect,399.0,True,1,car,0.8581730769230769,0.817575
50,14.txt,car,Detect,2376.0,True,1,car,0.9385610347615198,0.880797
51,15.txt,car,Detect,30378.0,True,1,car,0.9878201329909803,0.939913
52,15.txt,car,Detect,540.0,True,1,car,0.8268551236749117,0.731059
53,15.txt,car,Detect,456.0,True,1,car,0.875,0.622459
54,15.txt,car,Detect,2142.0,True,1,car,0.91852487135506,0.880797
55,16.txt,car,Detect,700.0,True,1,car,0.8888888888888888,0.817575
56,16.txt,car,Detect,520.0,True,1,car,0.8769230769230769,0.880797
57,16.txt,car,Detect,1872.0,True,1,car,1.0,0.924142
58,17.txt,car,Detect,989.0,True,1,car,0.9545454545454546,0.924142
59,17.txt,car,Detect,588.0,True,1,car,0.8724489795918368,0.817575
60,17.txt,car,Detect,1584.0,True,1,car,0.9555555555555556,0.880797
61,18.txt,car,Detect,1404.0,True,1,car,0.8928571428571429,0.924142
62,18.txt,car,Detect,690.0,True,1,car,0.7945945945945946,0.880797
63,18.txt,car,Detect,1280.0,True,1,car,0.96875,0.880797
64,19.txt,car,Detect,2312.0,True,1,car,0.9569296375266525,0.924142
65,19.txt,car,Detect,800.0,True,1,car,0.8646616541353384,0.924142
66,19.txt,car,Detect,1110.0,True,1,car,0.9666666666666667,0.880797
67,20.txt,car,Detect,3999.0,True,1,car,0.9668762088974855,0.924142
68,20.txt,car,Detect,883.0,True,1,car,0.8996728462377317,0.880797
69,20.txt,car,Detect,1050.0,True,1,car,0.9395973154362416,0.880797
70,21.txt,car,Detect,8723.0,True,1,car,0.970055789593533,0.924142
71,21.txt,car,Detect,1102.0,True,1,car,0.9310344827586207,0.880797
72,21.txt,car,Detect,986.0,True,1,car,0.9053254437869822,0.817575
73,22.txt,car,Detect,23067.0,True,1,car,0.9674146676983922,0.924142
74,22.txt,car,Detect,1376.0,True,1,car,0.9375,0.880797
75,22.txt,car,Detect,1080.0,True,1,car,0.8844765342960289,0.880797
76,23.txt,car,Detect,18632.0,True,1,car,0.9573439798276949,0.924142
77,23.txt,car,Detect,1632.0,True,1,car,0.9428571428571428,0.924142
78,23.txt,car,Detect,1147.0,True,1,car,0.9186643835616438,0.817575
79,24.txt,car,Detect,2052.0,True,1,car,0.9564384873145045,0.880797
80,24.txt,car,Detect,1216.0,True,1,car,0.9422750424448217,0.880797
81,25.txt,car,Detect,2562.0,True,1,car,0.9182795698924732,0.924142
82,25.txt,car,Detect,1248.0,True,1,car,0.9147771696637998,0.880797
83,26.txt,car,Detect,3174.0,True,1,car,0.9379432624113475,0.880797
84,26.txt,car,Detect,1353.0,True,1,car,0.9245947850599013,0.880797
85,27.txt,car,Detect,4029.0,True,1,car,0.9327790973871734,0.924142
86,27.txt,car,Detect,1505.0,True,1,car,0.9347826086956522,0.924142
87,28.txt,car,Detect,4840.0,True,1,car,0.9207517922883163,0.952574
88,28.txt,car,Detect,1584.0,True,1,car,0.9035846724351051,0.880797
89,29.txt,car,Detect,5820.0,True,1,car,0.9797979797979798,0.924142
90,29.txt,car,Detect,1548.0,True,1,car,0.950726468730259,0.880797
91,30.txt,car,Detect,6488.0,True,1,car,0.9508730393607576,0.924142
