,file_name,class,dt_condition,size,iou_tf,class_tf,pred_cls,iou,conf
0,0.txt,car,Detect,5544.0,True,1,car,0.8347763347763347,0.817575
1,0.txt,car,conf_lack,176.0,True,1,car,0.6164383561643836,0.268941
2,0.txt,car,pos_clsT,154.0,positive,1,car,0.5,0.5
3,1.txt,car,Detect,8308.0,True,1,car,0.9623254694270582,0.952574
4,1.txt,car,Detect,143.0,True,1,car,0.6220095693779905,0.731059
5,1.txt,car,Detect,216.0,True,1,car,0.6136363636363636,0.817575
6,2.txt,car,Detect,252.0,True,1,car,0.6666666666666666,0.880797
7,2.txt,car,Detect,16198.0,True,1,car,0.9560439560439561,0.952574
8,2.txt,car,conf_lack,156.0,True,1,car,0.6441441441441441,0.5
9,3.txt,car,Detect,456.0,True,1,car,0.703125,0.880797
10,3.txt,car,Detect,53256.0,True,1,car,0.9759541142731083,0.952574
11,3.txt,car,conf_lack,156.0,True,1,car,0.6137339055793991,0.5
12,4.txt,car,Detect,567.0,True,1,car,0.7551669316375199,0.924142
13,4.txt,car,Detect,58065.0,True,1,car,0.9444956357117726,0.622459
14,4.txt,car,Detect,168.0,True,1,car,0.509090909090909,0.817575
15,5.txt,car,Detect,792.0,True,1,car,0.7954545454545454,0.924142
16,5.txt,car,Detect,210.0,True,1,car,0.5806451612903226,0.817575
17,5.txt,car,Detect,165.0,True,1,car,0.5357142857142857,0.731059
18,6.txt,car,Detect,1092.0,True,1,car,0.8095238095238095,0.924142
19,6.txt,car,Detect,323.0,True,1,car,0.7735368956743003,0.817575
20,6.txt,car,Detect,300.0,True,1,car,0.7891373801916933,0.622459
21,7.txt,car,Detect,408.0,True,1,car,0.8455882352941176,0.731059
22,7.txt,car,Detect,342.0,True,1,car,0.7364341085271318,0.731059
23,7.txt,car,Detect,1364.0,True,1,car,0.9028910303928837,0.924142
24,8.txt,car,Detect,540.0,True,1,car,0.8712522045855379,0.817575
25,8.txt,car,Detect,380.0,True,1,car,0.7373271889400922,0.731059
26,8.txt,car,Detect,1785.0,True,1,car,0.9254066180594503,0.924142
27,9.txt,car,Detect,736.0,True,1,car,0.8845108695652174,0.880797
28,9.txt,car,Detect,380.0,True,1,car,0.6896551724137931,0.731059
29,9.txt,car,Detect,2090.0,True,1,car,0.9473684210526315,0.924142
30,10.txt,car,Detect,1039.0,True,1,car,0.84,0.880797
31,10.txt,car,Detect,380.0,True,1,car,0.7673860911270983,0.817575
32,10.txt,car,conf_lack,233.0,True,1,car,0.723404255319149,0.5
33,10.txt,car,Detect,2184.0,True,1,car,0.9239081494822152,0.924142
34,11.txt,car,Detect,1479.0,True,1,car,0.9109947643979057,0.924142
35,11.txt,car,Detect,187.0,True,1,car,0.6106870229007634,0.731059
36,11.txt,car,Detect,323.0,True,1,car,0.8467966573816156,0.622459
37,11.txt,car,conf_lack,233.0,True,1,car,0.7416107382550335,0.377541
38,11.txt,car,Detect,2296.0,True,1,car,0.8831794460056203,0.924142
39,12.txt,car,Detect,2520.0,True,1,car,0.8932714617169374,0.924142
40,12.txt,car,conf_lack,233.0,True,1,car,0.7991452991452992,0.5
41,12.txt,car,Detect,323.0,True,1,car,0.6792452830188679,0.880797
42,12.txt,car,Detect,2408.0,True,1,car,0.8889776357827476,0.924142
43,13.txt,car,conf_lack,294.0,True,1,car,0.7682926829268293,0.377541
44,13.txt,car,Detect,4997.0,True,1,car,0.9607609988109393,0.924142
45,13.txt,car,Detect,360.0,True,1,car,0.9523809523809523,0.817575
46,13.txt,car,Detect,2365.0,True,1,car,0.9422517656834234,0.924142
47,14.txt,car,Detect,12580.0,True,1,car,0.9809396815436505,0.924142
48,14.txt,car,Detect,360.0,True,1,car,0.9583333333333334,0.622459
49,14.txt,car,Detect,399.0,True,1,car,1.0,0.731059
50,14.txt,car,Detect,2376.0,True,1,car,0.9382461918484973,0.924142
51,15.txt,car,Detect,30378.0,True,1,car,0.9561752988047809,0.880797
52,15.txt,car,Detect,540.0,True,1,car,0.8185185185185185,0.731059
53,15.txt,car,Detect,456.0,True,1,car,0.8266384778012685,0.731059
54,15.txt,car,Detect,2142.0,True,1,car,0.9352189781021898,0.880797
55,16.txt,car,Detect,700.0,True,1,car,0.9428571428571428,0.817575
56,16.txt,car,Detect,520.0,True,1,car,0.7519230769230769,0.731059
57,16.txt,car,Detect,1872.0,True,1,car,0.9795918367346939,0.924142
58,17.txt,car,Detect,989.0,True,1,car,0.9156398104265403,0.880797
59,17.txt,car,Detect,588.0,True,1,car,0.9183673469387755,0.880797
60,17.txt,car,Detect,1584.0,True,1,car,0.8820160366552119,0.880797
61,18.txt,car,Detect,1404.0,True,1,car,0.9615384615384616,0.924142
62,18.txt,car,Detect,690.0,True,1,car,0.8960674157303371,0.880797
63,18.txt,car,Detect,1280.0,True,1,car,0.9452697419859265,0.924142
64,19.txt,car,Detect,2312.0,True,1,car,0.8724946695095949,0.880797
65,19.txt,car,Detect,800.0,True,1,car,0.9283854166666666,0.880797
66,19.txt,car,Detect,1110.0,True,1,car,0.9333333333333333,0.880797
67,20.txt,car,Detect,3999.0,True,1,car,0.9662415603900976,0.924142
68,20.txt,car,Detect,883.0,True,1,car,0.8636859323882224,0.880797
69,20.txt,car,Detect,1050.0,True,1,car,0.9069097888675623,0.880797
70,21.txt,car,Detect,8723.0,True,1,car,0.9394780677401444,0.952574
71,21.txt,car,Detect,1102.0,True,1,car,0.9642857142857143,0.880797
72,21.txt,car,Detect,986.0,True,1,car,0.9376915219611849,0.924142
73,22.txt,car,conf_lack,23067.0,True,1,car,0.9360691877225708,0.5
74,22.txt,car,Detect,1376.0,True,1,car,0.9767441860465116,0.924142
75,22.txt,car,Detect,1080.0,True,1,car,0.9163636363636364,0.880797
76,23.txt,car,Detect,18632.0,True,1,car,0.9714285714285714,0.880797
77,23.txt,car,Detect,1632.0,True,1,car,0.9035714285714286,0.924142
78,23.txt,car,Detect,1147.0,True,1,car,0.9186643835616438,0.924142
79,24.txt,car,Detect,2052.0,True,1,car,0.9376218323586745,0.924142
80,24.txt,car,Detect,1216.0,True,1,car,0.8446601941747572,0.817575
81,25.txt,car,Detect,2562.0,True,1,car,0.9223674096848578,0.924142
82,25.txt,car,Detect,1248.0,True,1,car,0.94453125,0.880797
83,26.txt,car,Detect,3174.0,True,1,car,0.9509410675717371,0.924142
84,26.txt,car,Detect,1353.0,True,1,car,0.9026798307475318,0.924142
85,27.txt,car,Detect,4029.0,True,1,car,0.9679821295606851,0.952574
86,27.txt,car,Detect,1505.0,True,1,car,0.9057829759584145,0.880797
87,28.txt,car,Detect,4840.0,True,1,car,0.9543278819305944,0.952574
88,28.txt,car,Detect,1584.0,True,1,car,0.92958616429895,0.880797
89,29.txt,car,Detect,5820.0,True,1,car,0.9896907216494846,0.952574
90,29.txt,car,Detect,1548.0,True,1,car,0.8836633663366337,0.880797
91,30.txt,car,Detect,6488.0,True,1,car,0.934493815849748,0.952574
92,30.txt,car,Detect,1320.0,True,1,car,0.8959537572254336,0.880797
93,31.txt,car,Detect,6448.0,True,1,car,0.9584367245657568,0.952574
94,31.txt,car,Detect,1178.0,True,1,car,0.9157894736842105,0.924142
