,file_name,class,dt_condition,size,iou_tf,class_tf,pred_cls,iou,conf
0,0.txt,car,Detect,5544.0,True,1,car,0.9727047146401985,0.924142
1,0.txt,car,conf_lack,176.0,True,1,car,0.5555555555555556,0.377541
2,0.txt,car,pos_clsT,154.0,positive,1,car,0.4682274247491639,0.5
3,1.txt,car,Detect,8308.0,True,1,car,0.9484584608143093,0.952574
4,1.txt,car,Detect,143.0,True,1,car,0.5909090909090909,0.622459
5,1.txt,car,Detect,216.0,True,1,car,0.7346938775510204,0.817575
6,2.txt,car,Detect,252.0,True,1,car,0.7381703470031545,0.817575
7,2.txt,car,Detect,16198.0,True,1,car,0.9726775956284153,0.924142
8,2.txt,car,Detect,156.0,True,1,car,0.5909090909090909,0.731059
9,3.txt,car,Detect,456.0,True,1,car,0.8625792811839323,0.817575
10,3.txt,car,Detect,53256.0,True,1,car,0.9434856116374908,0.939913
11,3.txt,car,Detect,156.0,True,1,car,0.7222222222222222,0.622459
12,4.txt,car,Detect,567.0,True,1,car,0.8037225042301185,0.880797
13,4.txt,car,Detect,58065.0,True,1,car,0.7715440341677029,0.904651
14,4.txt,car,Detect,168.0,True,1,car,0.8235294117647058,0.731059
15,5.txt,car,Detect,792.0,True,1,car,0.8543689320388349,0.880797
16,5.txt,car,Detect,210.0,True,1,car,0.7777777777777778,0.817575
17,5.txt,car,Detect,165.0,True,1,car,0.6578947368421053,0.731059
18,6.txt,car,Detect,1092.0,True,1,car,0.8901098901098901,0.880797
19,6.txt,car,Detect,323.0,True,1,car,0.8073654390934845,0.880797
20,6.txt,car,Detect,300.0,True,1,car,0.7037037037037037,0.731059
21,7.txt,car,Detect,408.0,True,1,car,0.9583333333333334,0.817575
22,7.txt,car,Detect,342.0,True,1,car,0.6716417910447762,0.817575
23,7.txt,car,Detect,1364.0,True,1,car,0.9458858413639734,0.880797
24,8.txt,car,Detect,540.0,True,1,car,0.7015177065767285,0.880797
25,8.txt,car,Detect,380.0,True,1,car,0.8136020151133502,0.880797
26,8.txt,car,Detect,1785.0,True,1,car,0.952914798206278,0.880797
27,9.txt,car,Detect,736.0,True,1,car,0.9266304347826086,0.880797
28,9.txt,car,Detect,380.0,True,1,car,0.6976744186046512,0.817575
29,9.txt,car,Detect,2090.0,True,1,car,0.9559808612440192,0.880797
